RA_ICRS;DE_ICRS;Plx;pmRA;pmDE;Gmag;BPmag;RPmag
deg;deg;mas;mas/yr;mas/yr;mag;mag;mag
---------------;---------------;----------;---------;---------;---------;---------;---------
188.11382515608;+11.51091572749;    0.4271;   -5.690;   -8.453;16.511944;16.792473;16.063988
188.02932049508;+11.47160740980;    0.4546;    6.402;   -8.557;19.032984;19.929367;18.115425
188.04919763003;+11.48327248268;    2.3668;   -0.507;  -15.646;17.852673;19.203747;16.721710
188.04260428544;+11.48904315673;          ;         ;         ;22.039260;18.919676;18.027212
188.04561395622;+11.49205546168;   -1.2369;    0.503;   -0.491;20.347294;20.790743;19.602610
188.05394932968;+11.49448546354;    6.9950;  -10.101;   23.655;19.164835;21.105639;17.759210
188.06241738076;+11.49554077246;   -1.1476;   -4.011;   -1.140;20.345556;20.997438;19.774035
188.01587354682;+11.47873203618;    0.9447;   -0.971;   -3.210;18.712713;19.469841;17.842026
188.03558559753;+11.48924757645;   -0.4933;   -1.595;   -2.714;20.205564;20.668955;19.629993
188.01233266321;+11.48979661821;    0.1442;   -2.557;   -2.829;17.617723;18.075874;17.030730
188.02022355323;+11.50823542454;          ;         ;         ;20.638290;19.946344;18.507814
188.02934962530;+11.50553591791;    1.2755;   -3.744;  -14.617;19.248589;20.210085;18.330040
188.09055238239;+11.49732596478;    0.1784;    1.222;   -4.863;16.165460;16.616450;15.532714
188.10344938720;+11.54329966527;    0.6692;    0.651;   -0.370;18.793404;19.804310;17.898182
188.10515378884;+11.54509056307;          ;         ;         ;20.896240;19.768866;18.530197
188.08326858723;+11.53021086868;   -2.4133;   -2.139;   -6.423;20.632212;21.213790;19.955633
188.20812468801;+11.53350155586;    0.5229;   12.589;  -27.582;19.015455;19.527836;18.307170
188.19281158153;+11.53473397716;          ;         ;         ;21.088398;21.154455;20.000322
188.13774499031;+11.53446204966;    0.5829;  -18.292;   -6.395;16.949260;17.444538;16.274023
188.16215904687;+11.55645979206;    5.9715;  -10.738;  -51.039;18.083690;19.857674;16.822342
188.16776391612;+11.55686627640;    0.8304;    6.653;  -13.696;20.629442;21.147305;19.898518
188.21361859535;+11.53949126384;    0.2850;   -5.845;    1.232;17.013086;17.361477;16.499640
188.19836097182;+11.54682866654;    0.6824;   -3.983;  -12.365;19.750502;20.903456;18.675793
