RA_ICRS;DE_ICRS;Plx;pmRA;pmDE;Gmag;BPmag;RPmag
deg;deg;mas;mas/yr;mas/yr;mag;mag;mag
---------------;---------------;----------;---------;---------;-------;-------;-------
098.07731675119;+20.38901402511;    1.1304;    0.910;   -7.872;16.0088;16.6461;15.2593
098.07356611849;+20.39171227081;    0.1026;    2.486;   -3.754;19.4395;20.0688;18.4978
098.05446950401;+20.39036876819;    0.9760;    3.164;    0.127;18.6480;19.2867;17.8472
098.06492877755;+20.39806405516;    1.7128;    9.531;  -13.738;14.7615;15.3287;14.0647
098.07847714023;+20.38440477591;    1.7246;   -5.786;   -8.335;17.9134;18.8955;16.8985
098.07558469672;+20.38543864026;    0.1372;    0.950;   -3.810;17.1091;17.5428;16.5156
098.06551881951;+20.38194804505;          ;         ;         ;20.8104;21.4476;19.7082
098.06477885149;+20.38262140215;   -0.8624;   -1.236;   -0.519;20.5269;21.1255;19.4978
098.07166838034;+20.37263878031;          ;         ;         ;20.7381;20.4828;19.9386
098.07223046432;+20.39381455674;    0.1937;    0.037;   -4.728;17.5770;18.0803;16.8669
098.05685292083;+20.39109437283;    0.5169;   -1.282;   -2.141;18.4202;18.8676;17.7305
098.08005342397;+20.38119561651;    2.0800;    0.453;   -2.489;19.9153;20.6810;18.7778
098.07075052635;+20.37100371799;    0.0299;    0.651;   -3.076;18.3741;18.9444;17.5993
098.05783347797;+20.39265485846;    0.2458;    1.730;    0.522;19.8915;20.1686;19.2048
098.08294606445;+20.40668090678;    0.6350;    0.210;   -2.185;18.4804;19.5139;17.4193
098.08904447936;+20.40757556961;    0.3369;    0.268;   -0.176;18.8476;19.3406;18.1286
098.09123896623;+20.39658873002;          ;         ;         ;20.9585;       ;
098.09686775566;+20.39509060027;    0.4841;   -0.940;   -0.702;19.7142;20.4997;18.8099
098.07730428377;+20.39490765235;    0.1667;   -0.118;   -0.956;18.2437;18.7997;17.5110
098.07050436315;+20.39863921561;   -0.0936;   -0.393;   -0.441;19.9650;20.8662;19.1413
098.08294066486;+20.40075105432;   -0.6961;    1.627;    1.402;20.8778;20.7277;19.7488
098.07227803963;+20.40230173011;   -0.7860;    3.276;   -4.664;19.2364;19.8278;18.4990
098.09833641341;+20.40950796332;    0.6103;   -3.241;   -1.230;20.2133;20.6326;19.1152
098.07114472026;+20.40904666046;    0.7563;    2.129;   -2.690;18.5688;19.1132;17.8452
098.08985841632;+20.41254154284;          ;         ;         ;20.6891;20.6019;19.4220
098.09102767811;+20.40262739628;    6.2675;    3.136;   -6.110;20.5252;21.2954;19.5409
098.08463868874;+20.40325468364;    1.3873;   -0.366;   -0.034;20.5679;21.0300;19.6531
098.08407980904;+20.40110508521;    0.3774;    2.631;   -2.976;20.3400;20.9225;19.3186
098.09223513740;+20.40786631463;   -0.5213;   -1.470;   -0.336;19.8974;20.6587;18.8823
098.09592001352;+20.40729477041;    0.3551;   -1.394;   -0.706;16.2703;16.7635;15.6044
098.07971077061;+20.41280389973;    0.4528;    0.965;   -1.333;16.0162;16.4665;15.4087
098.08722183772;+20.39739372714;    0.2441;    0.261;    0.490;16.5339;16.9751;15.9168
098.08862907839;+20.38841712462;    0.0922;    0.998;   -1.311;17.9289;18.2985;17.2820
098.08572267730;+20.40431069103;          ;         ;         ;20.6883;21.0993;19.2148
098.07867473409;+20.40500317392;    0.5169;   -1.908;   -0.923;19.9090;20.9211;18.8370
098.08686390938;+20.41459125961;    0.2201;   -0.906;    0.286;17.5009;17.9857;16.8509
098.08699928503;+20.42015745561;    0.9786;    2.530;   -1.543;19.9780;20.1489;19.0345
098.08452650672;+20.38672400454;   -0.0303;    0.458;   -0.511;18.5212;19.0931;17.7531
098.08440984624;+20.38965830129;   -0.2760;    1.331;   -1.953;18.3828;18.8906;17.6416
098.09474406118;+20.39234648919;    0.2100;    0.610;   -1.435;16.8962;17.7582;15.9735
098.09022103142;+20.41712436344;    1.0025;    2.176;   -1.809;20.0349;20.7859;18.4604
098.09079111373;+20.41325897758;    0.5680;    0.547;   -9.641;15.8498;16.3676;15.1725
098.39798143869;+20.21447966259;    0.0686;    1.452;   -1.158;17.3132;17.8583;16.6397
098.38729113845;+20.21412760426;   -0.3925;    0.369;   -1.984;19.2770;19.5383;18.4842
098.43995254126;+20.22232704582;    0.1871;    1.184;   -3.255;17.4442;18.0714;16.6723
098.44056214710;+20.22082560541;    0.9183;   -0.599;   -7.593;17.9474;18.6604;17.0707
098.43487006253;+20.21999341322;          ;         ;         ;14.2192;14.4957;13.6997
098.44424831035;+20.22100064908;   -0.8404;    1.375;   -0.658;20.1445;19.8192;18.9835
098.45815025748;+20.24015818734;    0.6871;   -0.414;   -1.844;18.0620;18.3042;17.3747
098.46760788149;+20.23616711376;    0.3284;    2.521;   -3.294;18.1519;18.9215;17.3005
098.45079340922;+20.22530645309;    0.6715;    0.247;   -4.346;17.6332;18.3568;16.8535
098.43899858834;+20.22386340847;    1.4426;    2.675;    0.487;19.6088;       ;
098.45555804912;+20.22673460659;    0.6528;    0.038;    1.439;18.3725;19.2555;17.4544
098.45611537105;+20.22529669939;    0.3446;    2.144;   -0.408;15.8652;16.2729;15.2842
098.45793978033;+20.23879226116;    0.4217;    1.446;   -1.410;16.6334;17.0270;16.0592
098.44745638989;+20.22982592813;   -3.2533;    1.147;   -0.329;20.5083;20.8325;19.4758
098.46011432067;+20.23995584920;          ;         ;         ;20.7460;20.3882;19.5138
098.44308320465;+20.22127429004;    0.3465;    1.876;   -3.213;15.6028;16.0561;14.9945
098.45222496074;+20.22436993371;   -0.4514;    1.397;   -1.384;19.6557;19.9879;18.8490
098.44995908886;+20.22926103285;    0.3688;    0.765;   -0.057;19.2867;19.7014;18.5226
098.46123375689;+20.23734895794;          ;         ;         ;20.6022;20.1637;19.6225
098.46497071872;+20.23153980240;    0.8643;   -3.706;   -1.269;17.3427;17.8599;16.6378
098.46487982464;+20.23621700990;   -0.7142;   -0.300;   -0.878;19.8418;20.3300;19.1968
098.46040211286;+20.23493939618;   -0.1820;    0.376;   -1.941;19.0526;19.5557;18.2165
098.45691322994;+20.23517868193;    0.9359;    1.217;   -0.301;19.6304;20.2612;18.9215
098.44860918225;+20.22390937323;    0.7779;    2.606;    0.252;20.2920;21.0247;19.4297
098.41722599230;+20.21913139935;    0.1617;   -0.770;   -2.864;16.3609;16.7458;15.8039
098.42280227072;+20.23029647433;    1.1203;    5.736;  -17.467;18.0799;19.1956;16.9742
098.42975141962;+20.22470962390;    1.9089;    8.731;   -7.683;20.0417;21.1810;18.8300
098.41084006642;+20.22138188080;    0.4922;    0.309;    0.144;17.9663;18.4555;17.2945
098.43267690701;+20.22662326021;    0.3985;   -0.088;    1.428;19.8869;21.8515;18.5730
098.41300702285;+20.23706213659;   -0.1283;    2.041;    2.012;18.5262;19.1187;17.7330
098.40762990394;+20.23318211282;    0.7525;    3.296;    1.480;16.4706;16.8951;15.7909
098.40901976893;+20.23458812236;    5.7170;  -43.717; -149.400;13.3025;13.9463;12.5487
098.41014107950;+20.22446337187;    0.1378;    1.598;   -3.183;17.1332;17.6730;16.4195
098.41049344716;+20.22549875567;    0.7067;    1.271;   -0.742;17.8432;18.3161;17.1525
098.42459451550;+20.22455057993;    0.4718;   -0.848;   -3.834;20.0339;       ;
098.43100714720;+20.22337930012;   -0.9434;    6.909;  -10.621;16.4558;17.0567;15.6592
098.41285515842;+20.22423490037;   -1.1605;    2.251;   -1.031;20.3518;20.8112;19.1808
098.41233648756;+20.23828295524;          ;         ;         ;20.7335;21.1052;20.0329
098.41817383849;+20.22068344308;   -0.4820;   -3.175;   -0.533;20.0815;20.4542;19.1889
098.42603593953;+20.23382599735;          ;         ;         ;20.8430;       ;19.6750
098.43135526323;+20.22927196925;    0.3994;    2.549;   -1.379;17.8586;18.3589;17.1668
098.41249949366;+20.24126307264;    1.8465;   -0.312;   -6.547;20.4558;20.9290;19.7741
098.40988004125;+20.23612671367;    0.4002;   -1.948;   -2.076;20.3846;20.6460;19.3573
098.42303092208;+20.22906575296;   -1.7009;   -0.639;    9.215;20.5327;19.4797;18.6775
098.40894468328;+20.22510930462;    0.6416;   -3.494;   -1.230;15.4928;15.8850;14.9381
098.42335191888;+20.23391237239;    0.7852;   -1.091;    0.285;19.5368;20.1167;18.6574
098.41439604798;+20.23955278877;    0.6365;    1.079;   -3.499;17.2024;17.6276;16.5632
098.40760943341;+20.21718606021;    0.1174;   -2.258;   -2.233;17.6264;18.2167;16.8914
098.41952113870;+20.21663231913;   -0.1766;    0.212;   -2.275;18.0225;18.5453;17.3405
098.42950285114;+20.24360716828;          ;         ;         ;19.7190;20.3151;18.9987
098.42521099376;+20.23931183728;    0.9371;   -5.586;   -1.867;15.6548;16.0902;15.0493
098.44091850853;+20.25255164363;    0.2495;   -0.773;   -2.091;19.5337;20.1723;18.8609
098.44169839604;+20.25545485418;    0.2014;    0.790;   -0.467;17.2465;17.7075;16.6129
098.42763662749;+20.24990197704;    0.1262;   -0.595;   -3.108;17.9640;18.4491;17.2790
098.43888149611;+20.23860246712;    0.3221;    1.194;   -1.644;17.2001;17.6195;16.6079
098.44497965817;+20.24925461986;    0.0993;   -1.984;    0.668;19.7804;20.6904;19.1197
098.43129217723;+20.25167834428;    0.7938;    1.654;   -4.977;12.8749;13.2376;12.3557
098.43354076675;+20.25335335862;    0.3048;    0.655;   -4.564;17.0786;17.6405;16.3404
098.44030562649;+20.24214816959;   -0.8433;   -2.424;   -4.255;19.5764;20.2549;18.6087
098.44751852186;+20.24135117277;    0.3449;    0.803;   -0.801;17.7193;18.1167;17.0971
098.43929855507;+20.25906249065;    0.6787;   -1.046;    0.950;17.1857;17.7818;16.4418
098.44531456309;+20.24566226816;    0.2368;   -0.261;   -1.458;17.3784;17.8179;16.7440
098.44193800427;+20.25220667389;    0.6442;    0.844;   -3.038;18.2798;18.8466;17.5765
098.43871052190;+20.24747116347;    0.5218;    0.983;   -1.108;18.6599;19.0747;17.9463
098.43635875143;+20.26194008296;   -0.3854;   -0.309;   -1.225;19.6416;20.7418;18.4895
098.43735578344;+20.22737083689;    0.4090;    0.935;   -2.585;17.4154;17.8941;16.7862
098.44903667453;+20.24017699507;    1.2325;    2.576;   -3.286;20.2484;20.7004;19.3301
098.44301257238;+20.23303477710;    0.0622;   -1.941;   -1.211;18.5334;19.2897;17.7410
098.44822703074;+20.23579594159;   -0.2770;    1.300;   -1.190;18.9852;19.5971;18.3256
098.43204317060;+20.24440788981;    0.6051;   -0.029;   -2.563;18.6987;19.2441;17.9646
098.43221529794;+20.25357473057;    0.6859;    0.443;   -3.207;18.2143;18.6819;17.4588
098.42161841624;+20.24599119626;    0.9350;    1.365;   -1.070;17.7933;18.2288;17.1046
098.43687148399;+20.25815023213;   -1.3455;    5.650;   -3.927;20.6260;20.9708;20.6049
098.43792869224;+20.24700001898;    0.8413;    0.795;   -0.885;19.3365;19.6718;18.5970
098.44075821566;+20.23824318028;   -0.8656;    0.061;   -0.912;19.6736;20.3958;18.9811
098.45430551315;+20.24765256099;   -0.5052;    0.505;    5.251;20.2130;20.7911;18.7912
098.42154684993;+20.24417215358;    0.9862;    0.837;    1.963;14.7915;15.2337;14.1743
098.45148577620;+20.24981952625;    0.7799;   -3.010;   -4.647;17.0734;17.6172;16.3643
098.49640209098;+20.23729289413;    0.2733;    0.866;   -6.960;18.3833;19.0955;17.5643
098.52065378715;+20.25349474739;    0.8897;   -0.416;   -0.350;18.2534;18.7391;17.5856
098.50551359458;+20.24413645480;    0.3810;    0.832;    1.002;16.5562;17.0142;15.9386
098.50869040780;+20.24254136041;    0.4192;   -1.554;   -4.211;15.8535;16.3166;15.2294
098.52907429289;+20.26009135839;    0.1529;    0.267;   -1.688;17.2660;17.8031;16.5822
098.53193707530;+20.25676384076;          ;         ;         ;20.7095;20.7426;20.0162
098.52874172807;+20.25610069521;   -1.3488;    6.384;  -11.694;20.4293;20.7373;19.0603
098.51753332348;+20.24552097546;   -0.2294;   -1.262;   -1.831;19.6943;20.0154;18.9106
098.51013657508;+20.24136619038;   -0.6847;    0.246;    0.523;19.2190;19.7345;18.4033
098.51359346851;+20.24873939754;    0.7338;   -0.230;    0.073;18.7567;19.2354;18.0612
098.51774942134;+20.25426018089;    0.4266;   -1.188;   -1.136;15.8557;16.1338;15.4148
098.51819768635;+20.24511540650;    0.2314;    0.921;   -0.241;18.3590;18.8463;17.7283
098.51547413647;+20.24641749500;    4.3256;  -12.837;   -1.186;18.9754;20.4177;17.5228
098.51747615129;+20.25105711112;   -0.1493;   -0.471;    0.144;18.0221;18.6491;17.2602
098.52123600129;+20.25051175377;    1.2313;    0.858;   -9.059;15.8030;16.4089;15.0286
098.52473707647;+20.25135148119;   -0.3896;    0.620;   -1.852;18.7936;19.5432;18.0862
098.51585563782;+20.24310037693;   -0.2047;   -0.438;   -0.374;18.9776;19.5809;18.2319
098.56003278796;+20.26850230010;    0.6006;   -0.687;   -1.073;19.8738;20.2629;19.1382
098.54669442233;+20.27899877258;    1.4872;    0.508;   -2.263;19.9168;20.9331;18.8665
098.53350582824;+20.25820958976;    1.5194;   -1.952;    2.307;20.3674;20.9270;19.8316
098.55584804416;+20.27581456141;   -0.8281;    4.113;   -1.248;20.1060;20.6158;18.9944
098.53208703481;+20.27033918776;   -0.9237;   -0.606;   -3.839;19.2809;20.3782;18.2642
098.54062321080;+20.25485837983;    2.8927;    3.478;   -0.447;19.3728;19.9936;18.5821
098.53465944823;+20.26443936085;          ;         ;         ;20.5638;21.2744;19.8656
098.53884338466;+20.26054750858;   -0.0676;    0.704;   -3.209;19.8497;20.5006;18.9644
098.55526831988;+20.27189180589;    0.5002;    2.842;   -4.197;17.4073;18.0735;16.6462
098.53180983310;+20.26648664854;    0.7668;    3.053;   -1.375;19.6836;20.1303;18.5882
098.55097491677;+20.26964762123;    0.5361;    2.308;   -2.247;19.0876;19.9004;18.0987
098.55687126374;+20.27480368581;    0.7013;    0.663;   -1.738;17.6989;18.0754;17.0160
098.54233911052;+20.27444335601;    0.5547;   -1.657;   -1.730;17.5513;18.2655;16.7327
098.53407856288;+20.27219212123;   -1.0297;    2.777;    0.541;20.5986;       ;
098.55052124066;+20.26324449079;    0.8587;    3.377;   -9.127;19.8871;20.4851;18.7566
098.54089237819;+20.26043675268;    3.1774;   -1.859;   -1.959;20.4517;20.2698;19.5751
098.53893129583;+20.26681952018;    0.6714;   -0.193;   -0.705;19.6434;20.3029;18.8546
098.55495262714;+20.26599126987;    0.1512;    2.408;   -3.623;19.2017;19.8343;18.3153
098.54306557225;+20.27118651696;    0.8163;    1.720;   -3.374;14.3445;14.7280;13.7925
098.54003188826;+20.25542794083;   -2.8231;   -2.142;   -1.132;19.9692;19.9741;18.9975
098.55260924835;+20.26813509853;    0.7573;    7.655;   -8.909;16.4961;17.0060;15.8249
098.54958283516;+20.26150476182;   -0.2212;    0.415;   -2.288;18.8399;19.4899;18.0316
098.54580778285;+20.25930243044;   -0.4989;   -1.927;   -0.153;20.3545;21.1802;19.2240
098.54390632588;+20.27929220484;    0.3300;   -1.370;   -0.419;16.7915;17.2353;16.1736
098.55037262945;+20.26726881680;   -0.0959;   -0.092;   -1.607;17.9466;18.6671;17.0747
098.53948970737;+20.25943457120;    0.3582;   -1.847;   -0.416;17.0420;17.6387;16.2854
098.53401207358;+20.26228303857;    0.0492;    1.314;   -0.391;19.7755;20.1926;19.0600
098.54536905306;+20.27182762719;   -0.0348;   -0.260;   -1.002;19.6872;20.4295;18.8710
098.52885284972;+20.26373441869;          ;         ;         ;20.6604;20.9581;19.5151
098.53549008936;+20.26223750514;    0.4366;    0.027;   -0.643;19.4854;20.0581;18.6910
098.53570436238;+20.26900446403;   -0.8717;   -1.453;   -1.351;19.6368;19.8652;18.8559
098.54743423163;+20.27349599643;    0.9864;    0.530;   -1.617;19.5536;20.7586;18.6188
098.56885019719;+20.27210136592;    1.2138;    0.682;    0.585;19.0931;19.7245;18.2997
098.55429226311;+20.29058460211;    0.7356;   -2.210;   -1.439;19.6143;20.2867;18.6958
098.57553089028;+20.27586126048;   -0.1354;    2.652;   -3.226;20.1218;20.7661;19.2615
098.57090270363;+20.28814174883;    0.1173;    0.831;   -3.341;16.4804;17.3414;15.5548
098.56947207873;+20.29303430459;    0.4876;   -0.645;   -1.565;17.7514;18.3033;17.0257
098.58110289928;+20.28482131504;    0.2952;   -0.749;   -2.220;16.7694;17.1871;16.1732
098.56633068256;+20.28950468449;    0.8869;   -5.490;    0.783;18.3822;19.1788;17.5089
098.57766821562;+20.28865454245;    0.7934;   -4.066;    0.062;17.2641;17.9911;16.4369
098.55756612650;+20.28882521524;    0.0781;   -3.660;   -3.356;19.8349;20.6309;18.9394
098.57522857070;+20.28864871457;   -0.1687;    0.074;   -3.217;20.1005;20.1808;19.0918
098.57271582837;+20.29045096972;    0.5452;   -0.899;   -1.677;15.1590;15.5920;14.5625
098.55452723737;+20.28917908838;   -2.2987;    0.937;    1.742;20.5974;21.1787;19.5996
098.57258271052;+20.29846268229;    1.1618;   -0.201;    0.734;19.6241;20.2659;18.8800
098.55938726077;+20.28443672388;   -2.0998;   -0.864;   -4.729;20.3286;19.8030;19.3060
098.57216918383;+20.28600190935;    1.6167;   -0.603;    2.003;20.2554;20.8763;18.9410
098.57173423882;+20.29947189145;   -0.2557;   -3.020;   -3.892;20.2424;21.1410;19.3453
098.56787502173;+20.27777562025;    0.7239;   -1.588;   -0.841;19.9191;20.7030;18.9480
098.56170075809;+20.29308908076;    1.4383;   11.128;  -15.496;19.9933;20.9399;18.8828
098.56700357477;+20.28528113775;    0.3416;    0.795;   -2.819;19.7692;       ;
098.57397109647;+20.29829075028;    0.2540;    0.544;   -3.236;18.0357;18.7598;17.2180
098.55151412565;+20.28120510991;    1.6713;    2.168;   -2.607;19.4060;20.4528;18.3670
098.56681515687;+20.28468367363;    0.2574;    0.774;   -1.298;16.9510;17.3988;16.2943
098.55241323403;+20.28421254634;    1.2584;   -3.548;   -4.004;19.5719;20.5529;18.3361
098.55636223386;+20.28224764096;    1.1089;   -3.990;   -1.970;20.1465;       ;
098.46169989726;+20.24366448297;    0.2406;    1.384;   -2.672;18.8363;19.3193;17.9380
098.48695292204;+20.24559351563;    0.4904;   -1.435;   -0.684;19.6324;20.1780;18.8920
098.47180586571;+20.24038636360;   -0.0931;    0.757;   -1.606;18.4670;18.9520;17.8479
098.47494425046;+20.25152668583;    0.8300;   -1.208;   -3.660;19.7297;       ;
098.48839074678;+20.25160335278;    3.5687;    3.631;   -5.652;20.4751;20.9705;19.2281
098.48268879693;+20.24112809415;    0.2307;   -3.770;   -2.244;17.3852;17.8291;16.7527
098.47458014917;+20.25539537742;    0.2195;    1.401;   -0.632;14.3610;14.6799;13.8839
098.48876971183;+20.24520718168;    0.0273;    0.901;   -3.857;19.9850;20.7379;18.9219
098.49018335307;+20.24364281332;          ;         ;         ;19.8400;19.6620;18.6310
098.49809756432;+20.24364390319;    0.2408;   -1.194;   -2.444;16.0909;16.5404;15.4665
098.47508635426;+20.23743329997;    0.1628;   -0.429;   -1.736;19.9595;20.4287;19.1697
098.49413045093;+20.23703831832;    0.3131;    0.369;   -0.493;17.6536;18.0222;17.0836
098.50008674320;+20.24567597817;    0.5639;   -0.242;   -2.719;17.0812;17.5270;16.4719
098.48839732310;+20.23625380824;    0.3927;    1.321;   -2.164;18.4449;18.8659;17.7685
098.49457808705;+20.24036806431;   -0.8147;    0.137;   -1.128;19.7883;20.3297;19.0790
098.48102504259;+20.24028096645;    1.1973;   -3.708;   -8.617;17.4327;18.2798;16.5193
098.48443985558;+20.24430532033;    0.4514;   -1.265;   -1.947;19.1754;19.6044;18.3779
098.49390649032;+20.24348559816;   -1.6545;   -0.357;   -2.635;17.4373;17.9003;16.6918
098.47059618895;+20.25452710127;    0.2548;   -1.092;   -0.318;18.2008;18.5882;17.5411
098.47681677568;+20.25375688594;    0.0580;   -0.574;   -0.537;16.9672;17.3593;16.3835
098.48816705564;+20.24509195457;          ;         ;         ;20.0658;       ;
098.47766220269;+20.23163578485;    0.5590;   -0.977;   -1.802;20.0349;       ;
098.47240120566;+20.25522115367;    0.0858;   -0.355;   -3.098;19.1375;19.6580;18.4413
098.47475278387;+20.25098141683;    0.9723;    4.071;   -4.582;20.4264;       ;
098.47505697633;+20.25225539539;    1.5530;    0.891;   -3.307;19.3839;19.6391;18.5834
098.47826924722;+20.23177422536;    0.5570;   -1.811;   -3.256;17.2276;17.8005;16.4943
098.48151717684;+20.24879889863;    0.4953;    1.117;   -1.889;19.4280;20.1179;18.5913
098.49094890634;+20.23500057424;    0.5697;   -1.947;   -2.583;18.6133;19.0565;17.9769
098.46822942383;+20.24059235730;   -0.9606;    0.597;   -4.274;20.5912;       ;
098.47435130059;+20.24677379469;    0.4979;    1.583;   -3.165;18.9283;19.5149;18.0891
098.48457237328;+20.23177262066;    0.5993;    1.868;   -5.402;19.7584;20.1516;18.6025
098.47034276927;+20.25065595638;    0.1100;   -1.643;   -1.128;19.5171;20.0330;18.7127
098.46640163672;+20.24941484114;    0.5499;   -0.651;   -3.808;16.9699;17.4450;16.3225
098.47846858476;+20.24978152917;    0.2654;    0.406;   -2.393;17.5935;18.0035;16.9645
098.49718591223;+20.24957646016;    0.1526;   -1.102;   -2.540;18.8078;19.3143;18.0255
098.50148501997;+20.24974086200;   -0.6930;    1.969;   -1.428;19.1663;19.5440;18.3340
098.51310552174;+20.27077771723;   -0.1856;    1.154;   -1.258;19.6256;19.8853;18.8209
098.50985308155;+20.25504151418;    0.4141;   -6.117;    0.799;19.1792;20.3683;18.0475
098.49387100295;+20.25443647691;   -0.5158;    0.069;   -0.664;19.8652;20.1809;19.0295
098.51522121264;+20.27260596785;    0.4949;    0.378;   -1.151;18.2074;18.5638;17.5271
098.49208588765;+20.26637863193;    0.3400;    0.566;   -2.437;18.2512;18.7930;17.6033
098.51049132655;+20.27201478820;    3.4058;   -6.164;   -3.534;20.5341;21.5832;19.6356
098.50001763713;+20.25637594893;    0.1580;    0.388;   -1.706;14.5453;15.2793;13.7244
098.49405819377;+20.25491989187;    1.6519;   -1.162;   -1.542;20.6602;       ;
098.49973510938;+20.25161052312;    1.3609;    1.140;  -11.440;13.8011;14.1563;13.2902
098.51356577396;+20.26237629728;    0.5762;    1.376;   -1.762;17.3909;17.9989;16.6532
098.51935634849;+20.26131550227;   -0.2720;    0.817;   -1.637;18.2833;18.8717;17.5330
098.51668558558;+20.26577531106;    0.2325;    1.062;   -2.170;16.9519;17.4352;16.2826
098.50368050553;+20.26053068826;   -0.1441;   -6.673;   -4.321;20.3898;22.2207;19.2158
098.50152592144;+20.25995437147;    0.6066;    0.957;   -3.424;18.5167;19.4054;17.5902
098.50159612751;+20.27480313634;    0.6139;    0.301;   -3.423;14.6782;15.0511;14.1446
098.50118067479;+20.25798511910;    0.8178;    0.240;   -0.987;18.8295;19.4772;18.0753
098.50130060383;+20.25893316662;    0.3229;   -0.259;   -0.737;17.3544;17.8348;16.7363
098.48825421448;+20.26979870042;    0.2243;    0.445;   -2.209;16.8452;17.3115;16.2099
098.50635248011;+20.24869538029;    1.0942;   -0.921;   -4.088;19.1809;19.8084;18.3446
098.48873846598;+20.26406858769;   -0.3690;   -1.040;   -0.117;19.7289;20.4154;18.8470
098.48930340691;+20.26546914841;   -1.6825;   -1.316;    1.588;19.9861;       ;
098.45201377409;+20.25277349204;    1.0500;    2.144;   -0.862;18.2927;18.8238;17.5493
098.46676733880;+20.25229101785;    1.7072;    2.804;   -2.008;19.9967;21.0388;19.0836
098.46990720136;+20.26801030074;    0.4951;   -2.403;   -1.377;20.3919;20.8718;19.7394
098.46506089926;+20.25494993137;    0.4948;    0.727;    0.265;16.8672;17.2615;16.2758
098.46026703027;+20.27444622322;    0.3899;    1.074;   -3.990;16.1872;16.6547;15.5572
098.46983190953;+20.26248333032;    2.1052;   35.603;  -15.252;19.0622;20.2276;17.8442
098.44804138325;+20.27377521230;    0.5337;    1.722;   -2.637;18.5428;19.1069;17.7692
098.46514651821;+20.27475711390;    2.0368;   -0.475;   -3.428;19.3303;20.0133;18.5042
098.47088413634;+20.25808251271;   -0.2403;   -0.546;   -0.079;19.7068;20.3361;18.8541
098.46364419778;+20.26176119881;    0.7325;    2.357;    0.040;20.0280;20.1685;19.4526
098.43962332406;+20.26449760754;    0.1740;    0.939;   -1.746;16.6293;17.0182;16.0656
098.45793326857;+20.25648109592;    0.2375;    1.539;   -1.254;16.6544;17.0611;16.0784
098.45193697088;+20.25615405510;   -0.5090;    0.070;   -5.505;18.4988;19.0554;17.7687
098.46141943653;+20.25215645041;    3.1017;   -1.750;   -5.920;19.9461;20.5179;18.5367
098.46278321216;+20.25188581558;   -1.4044;   -0.375;   -5.134;19.8965;       ;
098.47036009441;+20.26194666795;    0.5385;    1.387;   -1.378;17.7250;18.1344;17.0601
098.44687065519;+20.26055426480;   -0.3670;    1.087;   -2.259;17.9382;18.4299;17.2711
098.45416952860;+20.26373936960;    0.1858;    0.874;   -1.051;15.3580;16.1751;14.4677
098.45984521949;+20.25054621865;    0.1381;    0.437;   -0.786;17.8886;18.3230;17.2138
098.45215473932;+20.26579594843;          ;         ;         ;20.4797;21.8059;19.1547
098.47722394049;+20.26796172154;    0.4124;    0.834;   -1.303;19.2893;19.8630;18.5743
098.48167669882;+20.30385979030;    3.7650;    5.666;  -14.061;18.7517;19.7381;17.4870
098.48359898357;+20.27929377980;          ;         ;         ;20.9912;20.8495;19.9918
098.48304951955;+20.27436245280;    0.6539;    0.429;   -1.775;19.5286;20.1399;18.7318
098.49081108472;+20.27609575152;    0.4293;    1.690;   -0.750;19.4298;20.1052;18.7210
098.49051457326;+20.27852710754;    0.2069;   -0.147;   -1.597;14.6509;15.0203;14.1093
098.48867594595;+20.28743183415;    0.5941;    0.605;   -1.180;19.4159;19.9193;18.7596
098.49968599055;+20.28592150753;    0.9282;    3.029;   -5.951;16.7451;17.4785;15.9524
098.47787185485;+20.28558731518;    0.7278;    0.991;   -1.255;18.0967;18.5744;17.4331
098.46469361618;+20.28499278737;    0.2522;   -0.217;   -1.656;19.7998;20.3290;19.0840
098.46885375747;+20.29064586427;          ;         ;         ;20.6358;21.4545;19.6632
098.48053405968;+20.28193956370;    0.2552;    0.041;   -0.908;17.6271;18.0753;16.9731
098.49340012664;+20.28871007720;    1.0108;    1.907;   -2.947;18.7916;18.5747;17.9997
098.48455987823;+20.28782445172;    0.1848;    0.193;   -1.595;17.5673;18.0482;16.9487
098.49195346227;+20.29101239028;   -0.0732;   -1.030;   -1.071;19.2667;19.8095;18.5567
098.47177625237;+20.28803666280;    0.6154;   -1.474;   -3.026;17.4639;18.0612;16.7234
098.48624906115;+20.29365562784;          ;         ;         ;19.2311;       ;
098.47046191756;+20.28954190238;    0.0750;    0.409;   -0.029;19.2822;19.9321;18.5025
098.48800987943;+20.28153694481;    0.6545;    0.531;   -1.248;18.2945;18.8842;17.6178
098.48089131600;+20.29213484660;    0.1837;    1.686;   -4.450;17.8769;18.4877;17.1699
098.47451247411;+20.29421195119;    2.3901;    0.443;   -8.268;19.0099;20.4315;17.7637
098.48230877127;+20.30345411448;   -0.1604;   -0.107;   -3.714;17.9426;18.4842;17.1603
098.48129408736;+20.27802821044;    0.3294;    0.032;    0.016;18.7994;19.3152;18.1242
098.48971734090;+20.27894417242;   -0.0664;    1.297;   -1.206;19.8512;19.0622;18.5129
098.47124542609;+20.27646326981;    2.3972;    2.459;   -6.509;18.4276;       ;
098.48553346732;+20.30009013151;    0.1702;   -0.254;   -1.829;19.5093;20.1856;18.7616
098.49062875625;+20.28822296141;    0.9822;    1.873;   -0.754;19.1506;19.8266;18.3934
098.48318172277;+20.27319914450;   -0.4815;   -3.057;   -0.941;19.9212;20.7524;18.8320
