RA_ICRS;DE_ICRS;Plx;pmRA;pmDE;Gmag;BPmag;RPmag
deg;deg;mas;mas/yr;mas/yr;mag;mag;mag
---------------;---------------;----------;---------;---------;-------;-------;-------
357.36528580052;+62.38909418284;    0.4681;    1.874;    0.387;19.2915;       ;
357.36661890781;+62.37619117050;    0.2838;   -2.453;   -0.542;16.5910;17.2221;15.7919
357.36609405763;+62.38375902976;    0.4505;   -4.180;    0.389;16.6859;17.5555;15.7397
357.36111341118;+62.38189451157;    1.0118;   -5.211;   -1.660;19.3507;19.8861;18.2918
357.36257281382;+62.38455700355;          ;         ;         ;20.9569;       ;
357.34048805731;+62.37953384085;    0.4308;   -2.940;   -1.729;16.0571;16.6023;15.3468
357.36281193140;+62.38417827059;    0.0758;   -2.373;   -0.736;18.3052;18.9959;17.3444
357.36897127437;+62.38207502012;    0.1646;    1.875;    0.503;20.0603;       ;
357.36044236807;+62.38136145807;   -0.5203;   -1.008;    0.869;20.7216;20.8918;19.6859
357.33604231630;+62.37422904138;    3.5683;   -5.625;   -0.705;20.7793;21.0242;19.5092
357.36725343529;+62.38827967582;   -0.0910;   -4.342;   -1.428;20.6049;21.0173;19.4290
357.34484545310;+62.38153650708;    0.1967;   -4.274;   -1.693;17.8944;18.6953;16.9421
357.35775366248;+62.37368496265;    0.2582;   -2.611;    1.497;20.9499;21.3416;19.8580
357.35298020035;+62.38010238408;    0.6079;    2.495;   -0.723;20.7717;20.9994;19.5157
